2.23248, -3.99204, -48.8744, -6.94699
2.23661, -3.51986, -48.8018, -6.80883
2.24147, -2.87104, -48.724, -6.63485
2.24655, -2.19659, -48.607, -6.47752
2.25103, -1.54721, -48.5256, -6.31038
2.256, -0.872237, -48.4049, -6.16017
2.26091, -0.118394, -48.1915, -5.97696
2.26568, 0.543396, -48.028, -5.79078
2.26969, 1.13692, -47.8663, -5.65307
2.27455, 1.85199, -47.6339, -5.46335
2.27955, 2.60808, -47.4106, -5.29728
2.2843, 3.5408, -47.0596, -5.03449
2.28929, 4.19081, -46.8343, -4.86372
2.2941, 4.96366, -46.5354, -4.64518
2.29888, 5.76509, -46.2052, -4.40841
2.30291, 6.4051, -45.9326, -4.20665
2.30768, 7.20878, -45.5958, -3.98033
2.31263, 8.04151, -45.2267, -3.73704
2.31792, 8.86167, -44.8034, -3.49553
2.32239, 9.67148, -44.4649, -3.24851
2.32711, 10.6753, -43.8988, -2.93125
2.33124, 11.3107, -43.5664, -2.71552
2.33599, 12.0149, -43.2129, -2.50397
2.34091, 12.8317, -42.7278, -2.25113
2.34577, 13.6922, -42.2584, -1.98851
2.35067, 14.5414, -41.7335, -1.72919
2.35554, 15.4053, -41.2541, -1.4815
2.36041, 16.297, -40.7302, -1.26012
2.36546, 17.1514, -40.19, -1.024
2.37021, 18.017, -39.6871, -0.83811
2.37505, 18.836, -39.1257, -0.594269
2.37993, 19.6659, -38.6021, -0.400129
2.38482, 20.4971, -38.0739, -0.213333
2.38969, 21.2912, -37.53, -0.0101033
2.39458, 22.0868, -36.9815, 0.186033
2.39947, 22.8455, -36.4174, 0.399176
2.40449, 23.6056, -35.8487, 0.605443
2.4092, 24.4655, -35.22, 0.813762
2.41421, 25.0396, -34.7977, 0.947808
2.419, 25.7355, -34.2387, 1.1427
2.42387, 26.4022, -33.7093, 1.3156
2.42875, 27.07, -33.1764, 1.4829
2.43364, 27.701, -32.6289, 1.66968
2.43852, 28.3026, -32.1122, 1.83606
2.44342, 28.9051, -31.5922, 1.99757
2.4485, 29.5085, -31.0691, 2.15415
2.45309, 30.2051, -30.4376, 2.34802
2.45805, 30.612, -30.0268, 2.48984
2.46294, 31.1496, -29.5188, 2.64411
2.46783, 31.688, -29.0081, 2.79409
2.47183, 32.0657, -28.6267, 2.9134
2.47667, 32.6054, -28.1111, 3.0559
2.48069, 32.9842, -27.7262, 3.16976
2.48545, 33.4566, -27.2313, 3.31844
2.48948, 33.8051, -26.8793, 3.4149
